image_id,filename,monument_category,question_id,question,answer,question_type,confidence,source
taj_mahal_023,taj_mahal_023_e81a67af.jpg,Taj Mahal,taj_mahal_023_q3,Which Indian state has this monument?,Uttar Pradesh,state,1.0,automated_generation
taj_mahal_023,taj_mahal_023_e81a67af.jpg,Taj Mahal,taj_mahal_023_q4,What is the architectural style of this monument?,Mughal,architectural_style,1.0,automated_generation
taj_mahal_023,taj_mahal_023_e81a67af.jpg,Taj Mahal,taj_mahal_023_q5,Who commissioned this structure?,Shah Jahan,builder_patron,1.0,automated_generation
taj_mahal_023,taj_mahal_023_e81a67af.jpg,Taj Mahal,taj_mahal_023_q6,In which century was this constructed?,17th century,time_period,1.0,automated_generation
taj_mahal_023,taj_mahal_023_e81a67af.jpg,Taj Mahal,taj_mahal_023_q7,What is the primary building material?,White marble,material,1.0,automated_generation
taj_mahal_023,taj_mahal_023_e81a67af.jpg,Taj Mahal,taj_mahal_023_q8,What is the religious significance?,Islamic,religion,1.0,automated_generation
taj_mahal_024,taj_mahal_024_53c65b94.jpg,Taj Mahal,taj_mahal_024_q1,What is this monument?,Taj Mahal,monument_identification,1.0,automated_generation
taj_mahal_024,taj_mahal_024_53c65b94.jpg,Taj Mahal,taj_mahal_024_q2,In which city is this monument?,Agra,location,1.0,automated_generation
taj_mahal_024,taj_mahal_024_53c65b94.jpg,Taj Mahal,taj_mahal_024_q3,In which state is this monument?,Uttar Pradesh,state,1.0,automated_generation
taj_mahal_024,taj_mahal_024_53c65b94.jpg,Taj Mahal,taj_mahal_024_q4,What is the architectural style of this monument?,Mughal,architectural_style,1.0,automated_generation
taj_mahal_024,taj_mahal_024_53c65b94.jpg,Taj Mahal,taj_mahal_024_q5,Which ruler built this?,Shah Jahan,builder_patron,1.0,automated_generation
taj_mahal_024,taj_mahal_024_53c65b94.jpg,Taj Mahal,taj_mahal_024_q6,When was this built?,17th century,time_period,1.0,automated_generation
taj_mahal_024,taj_mahal_024_53c65b94.jpg,Taj Mahal,taj_mahal_024_q7,What is this monument made of?,White marble,material,1.0,automated_generation
taj_mahal_024,taj_mahal_024_53c65b94.jpg,Taj Mahal,taj_mahal_024_q8,Which religion is this associated with?,Islamic,religion,1.0,automated_generation
taj_mahal_025,taj_mahal_025_09c4b719.jpg,Taj Mahal,taj_mahal_025_q1,What is the name of this structure?,Taj Mahal,monument_identification,1.0,automated_generation
taj_mahal_025,taj_mahal_025_09c4b719.jpg,Taj Mahal,taj_mahal_025_q2,In which city is this monument?,Agra,location,1.0,automated_generation
taj_mahal_025,taj_mahal_025_09c4b719.jpg,Taj Mahal,taj_mahal_025_q3,What state is this in?,Uttar Pradesh,state,1.0,automated_generation
taj_mahal_025,taj_mahal_025_09c4b719.jpg,Taj Mahal,taj_mahal_025_q4,What type of architecture is this?,Mughal,architectural_style,1.0,automated_generation
taj_mahal_025,taj_mahal_025_09c4b719.jpg,Taj Mahal,taj_mahal_025_q5,Who was the patron of this monument?,Shah Jahan,builder_patron,1.0,automated_generation
taj_mahal_025,taj_mahal_025_09c4b719.jpg,Taj Mahal,taj_mahal_025_q6,In which century was this constructed?,17th century,time_period,1.0,automated_generation
taj_mahal_025,taj_mahal_025_09c4b719.jpg,Taj Mahal,taj_mahal_025_q7,What is the construction material?,White marble,material,1.0,automated_generation
taj_mahal_025,taj_mahal_025_09c4b719.jpg,Taj Mahal,taj_mahal_025_q8,Which religion is this associated with?,Islamic,religion,1.0,automated_generation
taj_mahal_026,taj_mahal_026_c5352842.jpg,Taj Mahal,taj_mahal_026_q1,What monument is shown in the image?,Taj Mahal,monument_identification,1.0,automated_generation
taj_mahal_026,taj_mahal_026_c5352842.jpg,Taj Mahal,taj_mahal_026_q2,Where is this monument located?,Agra,location,1.0,automated_generation
taj_mahal_026,taj_mahal_026_c5352842.jpg,Taj Mahal,taj_mahal_026_q3,In which state is this monument?,Uttar Pradesh,state,1.0,automated_generation
taj_mahal_026,taj_mahal_026_c5352842.jpg,Taj Mahal,taj_mahal_026_q4,What is the style of this structure?,Mughal,architectural_style,1.0,automated_generation
taj_mahal_026,taj_mahal_026_c5352842.jpg,Taj Mahal,taj_mahal_026_q5,Which ruler built this?,Shah Jahan,builder_patron,1.0,automated_generation
taj_mahal_026,taj_mahal_026_c5352842.jpg,Taj Mahal,taj_mahal_026_q6,When was this monument constructed?,17th century,time_period,1.0,automated_generation
taj_mahal_026,taj_mahal_026_c5352842.jpg,Taj Mahal,taj_mahal_026_q7,What is the construction material?,White marble,material,1.0,automated_generation
taj_mahal_026,taj_mahal_026_c5352842.jpg,Taj Mahal,taj_mahal_026_q8,Which religion is this associated with?,Islamic,religion,1.0,automated_generation
taj_mahal_027,taj_mahal_027_7354042f.jpg,Taj Mahal,taj_mahal_027_q1,What is this monument?,Taj Mahal,monument_identification,1.0,automated_generation
taj_mahal_027,taj_mahal_027_7354042f.jpg,Taj Mahal,taj_mahal_027_q2,Where is this monument located?,Agra,location,1.0,automated_generation
taj_mahal_027,taj_mahal_027_7354042f.jpg,Taj Mahal,taj_mahal_027_q3,In which state is this monument?,Uttar Pradesh,state,1.0,automated_generation
taj_mahal_027,taj_mahal_027_7354042f.jpg,Taj Mahal,taj_mahal_027_q4,What is the style of this structure?,Mughal,architectural_style,1.0,automated_generation
taj_mahal_027,taj_mahal_027_7354042f.jpg,Taj Mahal,taj_mahal_027_q5,Which ruler built this?,Shah Jahan,builder_patron,1.0,automated_generation
taj_mahal_027,taj_mahal_027_7354042f.jpg,Taj Mahal,taj_mahal_027_q6,When was this built?,17th century,time_period,1.0,automated_generation
taj_mahal_027,taj_mahal_027_7354042f.jpg,Taj Mahal,taj_mahal_027_q7,What is this monument made of?,White marble,material,1.0,automated_generation
taj_mahal_027,taj_mahal_027_7354042f.jpg,Taj Mahal,taj_mahal_027_q8,What is the religious significance?,Islamic,religion,1.0,automated_generation
taj_mahal_028,taj_mahal_028_71628e69.jpg,Taj Mahal,taj_mahal_028_q1,What monument is shown in the image?,Taj Mahal,monument_identification,1.0,automated_generation
taj_mahal_028,taj_mahal_028_71628e69.jpg,Taj Mahal,taj_mahal_028_q2,Which city is this monument in?,Agra,location,1.0,automated_generation
taj_mahal_028,taj_mahal_028_71628e69.jpg,Taj Mahal,taj_mahal_028_q3,Which Indian state has this monument?,Uttar Pradesh,state,1.0,automated_generation
taj_mahal_028,taj_mahal_028_71628e69.jpg,Taj Mahal,taj_mahal_028_q4,What type of architecture is this?,Mughal,architectural_style,1.0,automated_generation
taj_mahal_028,taj_mahal_028_71628e69.jpg,Taj Mahal,taj_mahal_028_q5,Who was the patron of this monument?,Shah Jahan,builder_patron,1.0,automated_generation
taj_mahal_028,taj_mahal_028_71628e69.jpg,Taj Mahal,taj_mahal_028_q6,In which century was this constructed?,17th century,time_period,1.0,automated_generation
taj_mahal_028,taj_mahal_028_71628e69.jpg,Taj Mahal,taj_mahal_028_q7,What material was used to build this?,White marble,material,1.0,automated_generation
taj_mahal_028,taj_mahal_028_71628e69.jpg,Taj Mahal,taj_mahal_028_q8,Which religion is this associated with?,Islamic,religion,1.0,automated_generation
taj_mahal_029,taj_mahal_029_ac53202a.jpg,Taj Mahal,taj_mahal_029_q1,What monument is shown in the image?,Taj Mahal,monument_identification,1.0,automated_generation
taj_mahal_029,taj_mahal_029_ac53202a.jpg,Taj Mahal,taj_mahal_029_q2,Where is this monument located?,Agra,location,1.0,automated_generation
taj_mahal_029,taj_mahal_029_ac53202a.jpg,Taj Mahal,taj_mahal_029_q3,Which Indian state has this monument?,Uttar Pradesh,state,1.0,automated_generation
taj_mahal_029,taj_mahal_029_ac53202a.jpg,Taj Mahal,taj_mahal_029_q4,What is the architectural style of this monument?,Mughal,architectural_style,1.0,automated_generation
taj_mahal_029,taj_mahal_029_ac53202a.jpg,Taj Mahal,taj_mahal_029_q5,Who built this monument?,Shah Jahan,builder_patron,1.0,automated_generation
taj_mahal_029,taj_mahal_029_ac53202a.jpg,Taj Mahal,taj_mahal_029_q6,When was this built?,17th century,time_period,1.0,automated_generation
taj_mahal_029,taj_mahal_029_ac53202a.jpg,Taj Mahal,taj_mahal_029_q7,What is the primary building material?,White marble,material,1.0,automated_generation
taj_mahal_029,taj_mahal_029_ac53202a.jpg,Taj Mahal,taj_mahal_029_q8,What is the religious significance?,Islamic,religion,1.0,automated_generation
taj_mahal_030,taj_mahal_030_8356dd81.jpg,Taj Mahal,taj_mahal_030_q1,What monument is shown in the image?,Taj Mahal,monument_identification,1.0,automated_generation
taj_mahal_030,taj_mahal_030_8356dd81.jpg,Taj Mahal,taj_mahal_030_q2,What is the location of this monument?,Agra,location,1.0,automated_generation
taj_mahal_030,taj_mahal_030_8356dd81.jpg,Taj Mahal,taj_mahal_030_q3,Which Indian state has this monument?,Uttar Pradesh,state,1.0,automated_generation
taj_mahal_030,taj_mahal_030_8356dd81.jpg,Taj Mahal,taj_mahal_030_q4,What is the style of this structure?,Mughal,architectural_style,1.0,automated_generation
taj_mahal_030,taj_mahal_030_8356dd81.jpg,Taj Mahal,taj_mahal_030_q5,Who commissioned this structure?,Shah Jahan,builder_patron,1.0,automated_generation
taj_mahal_030,taj_mahal_030_8356dd81.jpg,Taj Mahal,taj_mahal_030_q6,When was this monument constructed?,17th century,time_period,1.0,automated_generation
taj_mahal_030,taj_mahal_030_8356dd81.jpg,Taj Mahal,taj_mahal_030_q7,What is the primary building material?,White marble,material,1.0,automated_generation
taj_mahal_030,taj_mahal_030_8356dd81.jpg,Taj Mahal,taj_mahal_030_q8,What is the religious significance?,Islamic,religion,1.0,automated_generation
taj_mahal_031,taj_mahal_031_28f37b88.jpg,Taj Mahal,taj_mahal_031_q1,What is the name of this structure?,Taj Mahal,monument_identification,1.0,automated_generation
taj_mahal_031,taj_mahal_031_28f37b88.jpg,Taj Mahal,taj_mahal_031_q2,Where is this monument located?,Agra,location,1.0,automated_generation
taj_mahal_031,taj_mahal_031_28f37b88.jpg,Taj Mahal,taj_mahal_031_q3,Which Indian state has this monument?,Uttar Pradesh,state,1.0,automated_generation
taj_mahal_031,taj_mahal_031_28f37b88.jpg,Taj Mahal,taj_mahal_031_q4,What architectural style does this represent?,Mughal,architectural_style,1.0,automated_generation
taj_mahal_031,taj_mahal_031_28f37b88.jpg,Taj Mahal,taj_mahal_031_q5,Who was the patron of this monument?,Shah Jahan,builder_patron,1.0,automated_generation
taj_mahal_031,taj_mahal_031_28f37b88.jpg,Taj Mahal,taj_mahal_031_q6,What is the time period of this monument?,17th century,time_period,1.0,automated_generation
taj_mahal_031,taj_mahal_031_28f37b88.jpg,Taj Mahal,taj_mahal_031_q7,What is the construction material?,White marble,material,1.0,automated_generation
taj_mahal_031,taj_mahal_031_28f37b88.jpg,Taj Mahal,taj_mahal_031_q8,What is the religious context of this monument?,Islamic,religion,1.0,automated_generation
taj_mahal_032,taj_mahal_032_a689ec6c.jpg,Taj Mahal,taj_mahal_032_q1,Which monument is this?,Taj Mahal,monument_identification,1.0,automated_generation
taj_mahal_032,taj_mahal_032_a689ec6c.jpg,Taj Mahal,taj_mahal_032_q2,What is the location of this monument?,Agra,location,1.0,automated_generation
taj_mahal_032,taj_mahal_032_a689ec6c.jpg,Taj Mahal,taj_mahal_032_q3,In which state is this monument?,Uttar Pradesh,state,1.0,automated_generation
taj_mahal_032,taj_mahal_032_a689ec6c.jpg,Taj Mahal,taj_mahal_032_q4,What type of architecture is this?,Mughal,architectural_style,1.0,automated_generation
taj_mahal_032,taj_mahal_032_a689ec6c.jpg,Taj Mahal,taj_mahal_032_q5,Which ruler built this?,Shah Jahan,builder_patron,1.0,automated_generation
taj_mahal_032,taj_mahal_032_a689ec6c.jpg,Taj Mahal,taj_mahal_032_q6,In which century was this constructed?,17th century,time_period,1.0,automated_generation
taj_mahal_032,taj_mahal_032_a689ec6c.jpg,Taj Mahal,taj_mahal_032_q7,What is the primary building material?,White marble,material,1.0,automated_generation
taj_mahal_032,taj_mahal_032_a689ec6c.jpg,Taj Mahal,taj_mahal_032_q8,What is the religious context of this monument?,Islamic,religion,1.0,automated_generation
taj_mahal_033,taj_mahal_033_2de23434.jpg,Taj Mahal,taj_mahal_033_q1,Which monument is this?,Taj Mahal,monument_identification,1.0,automated_generation
taj_mahal_033,taj_mahal_033_2de23434.jpg,Taj Mahal,taj_mahal_033_q2,Where is this monument located?,Agra,location,1.0,automated_generation
taj_mahal_033,taj_mahal_033_2de23434.jpg,Taj Mahal,taj_mahal_033_q3,What state is this in?,Uttar Pradesh,state,1.0,automated_generation
taj_mahal_033,taj_mahal_033_2de23434.jpg,Taj Mahal,taj_mahal_033_q4,What architectural style does this represent?,Mughal,architectural_style,1.0,automated_generation
taj_mahal_033,taj_mahal_033_2de23434.jpg,Taj Mahal,taj_mahal_033_q5,Who built this monument?,Shah Jahan,builder_patron,1.0,automated_generation
taj_mahal_033,taj_mahal_033_2de23434.jpg,Taj Mahal,taj_mahal_033_q6,When was this built?,17th century,time_period,1.0,automated_generation
taj_mahal_033,taj_mahal_033_2de23434.jpg,Taj Mahal,taj_mahal_033_q7,What is the construction material?,White marble,material,1.0,automated_generation
taj_mahal_033,taj_mahal_033_2de23434.jpg,Taj Mahal,taj_mahal_033_q8,What is the religious context of this monument?,Islamic,religion,1.0,automated_generation
taj_mahal_034,taj_mahal_034_0597d01d.jpg,Taj Mahal,taj_mahal_034_q1,Which monument is this?,Taj Mahal,monument_identification,1.0,automated_generation
taj_mahal_034,taj_mahal_034_0597d01d.jpg,Taj Mahal,taj_mahal_034_q2,In which city is this monument?,Agra,location,1.0,automated_generation
taj_mahal_034,taj_mahal_034_0597d01d.jpg,Taj Mahal,taj_mahal_034_q3,In which state is this monument?,Uttar Pradesh,state,1.0,automated_generation
taj_mahal_034,taj_mahal_034_0597d01d.jpg,Taj Mahal,taj_mahal_034_q4,What is the architectural style of this monument?,Mughal,architectural_style,1.0,automated_generation
taj_mahal_034,taj_mahal_034_0597d01d.jpg,Taj Mahal,taj_mahal_034_q5,Who commissioned this structure?,Shah Jahan,builder_patron,1.0,automated_generation
taj_mahal_034,taj_mahal_034_0597d01d.jpg,Taj Mahal,taj_mahal_034_q6,When was this built?,17th century,time_period,1.0,automated_generation
taj_mahal_034,taj_mahal_034_0597d01d.jpg,Taj Mahal,taj_mahal_034_q7,What is the primary building material?,White marble,material,1.0,automated_generation
taj_mahal_034,taj_mahal_034_0597d01d.jpg,Taj Mahal,taj_mahal_034_q8,What is the religious context of this monument?,Islamic,religion,1.0,automated_generation
taj_mahal_035,taj_mahal_035_4d3cbda4.jpg,Taj Mahal,taj_mahal_035_q1,What monument is shown in the image?,Taj Mahal,monument_identification,1.0,automated_generation
taj_mahal_035,taj_mahal_035_4d3cbda4.jpg,Taj Mahal,taj_mahal_035_q2,What is the location of this monument?,Agra,location,1.0,automated_generation
taj_mahal_035,taj_mahal_035_4d3cbda4.jpg,Taj Mahal,taj_mahal_035_q3,In which state is this monument?,Uttar Pradesh,state,1.0,automated_generation
taj_mahal_035,taj_mahal_035_4d3cbda4.jpg,Taj Mahal,taj_mahal_035_q4,What type of architecture is this?,Mughal,architectural_style,1.0,automated_generation
taj_mahal_035,taj_mahal_035_4d3cbda4.jpg,Taj Mahal,taj_mahal_035_q5,Who built this monument?,Shah Jahan,builder_patron,1.0,automated_generation
taj_mahal_035,taj_mahal_035_4d3cbda4.jpg,Taj Mahal,taj_mahal_035_q6,When was this built?,17th century,time_period,1.0,automated_generation
taj_mahal_035,taj_mahal_035_4d3cbda4.jpg,Taj Mahal,taj_mahal_035_q7,What is the construction material?,White marble,material,1.0,automated_generation
taj_mahal_035,taj_mahal_035_4d3cbda4.jpg,Taj Mahal,taj_mahal_035_q8,What is the religious context of this monument?,Islamic,religion,1.0,automated_generation
qutub_minar_001,qutub_minar_001_c1ec62ad.jpg,Qutub Minar,qutub_minar_001_q1,Which monument is this?,Qutub Minar,monument_identification,1.0,automated_generation
qutub_minar_001,qutub_minar_001_c1ec62ad.jpg,Qutub Minar,qutub_minar_001_q2,Which city is this monument in?,Delhi,location,1.0,automated_generation
qutub_minar_001,qutub_minar_001_c1ec62ad.jpg,Qutub Minar,qutub_minar_001_q3,What state is this in?,Delhi,state,1.0,automated_generation
qutub_minar_001,qutub_minar_001_c1ec62ad.jpg,Qutub Minar,qutub_minar_001_q4,What architectural style does this represent?,Indo-Islamic,architectural_style,1.0,automated_generation
qutub_minar_001,qutub_minar_001_c1ec62ad.jpg,Qutub Minar,qutub_minar_001_q5,Which ruler built this?,Qutb-ud-din Aibak,builder_patron,1.0,automated_generation
qutub_minar_001,qutub_minar_001_c1ec62ad.jpg,Qutub Minar,qutub_minar_001_q6,In which century was this constructed?,12th century,time_period,1.0,automated_generation
qutub_minar_001,qutub_minar_001_c1ec62ad.jpg,Qutub Minar,qutub_minar_001_q7,What material was used to build this?,Red sandstone,material,1.0,automated_generation
qutub_minar_001,qutub_minar_001_c1ec62ad.jpg,Qutub Minar,qutub_minar_001_q8,What is the religious significance?,Islamic,religion,1.0,automated_generation
qutub_minar_002,qutub_minar_002_4115d964.jpg,Qutub Minar,qutub_minar_002_q1,Name this monument.,Qutub Minar,monument_identification,1.0,automated_generation
qutub_minar_002,qutub_minar_002_4115d964.jpg,Qutub Minar,qutub_minar_002_q2,What is the location of this monument?,Delhi,location,1.0,automated_generation
qutub_minar_002,qutub_minar_002_4115d964.jpg,Qutub Minar,qutub_minar_002_q3,In which state is this monument?,Delhi,state,1.0,automated_generation
qutub_minar_002,qutub_minar_002_4115d964.jpg,Qutub Minar,qutub_minar_002_q4,What architectural style does this represent?,Indo-Islamic,architectural_style,1.0,automated_generation
qutub_minar_002,qutub_minar_002_4115d964.jpg,Qutub Minar,qutub_minar_002_q5,Who was the patron of this monument?,Qutb-ud-din Aibak,builder_patron,1.0,automated_generation
qutub_minar_002,qutub_minar_002_4115d964.jpg,Qutub Minar,qutub_minar_002_q6,What is the time period of this monument?,12th century,time_period,1.0,automated_generation
qutub_minar_002,qutub_minar_002_4115d964.jpg,Qutub Minar,qutub_minar_002_q7,What is the primary building material?,Red sandstone,material,1.0,automated_generation
qutub_minar_002,qutub_minar_002_4115d964.jpg,Qutub Minar,qutub_minar_002_q8,What is the religious significance?,Islamic,religion,1.0,automated_generation
qutub_minar_003,qutub_minar_003_bf195382.jpg,Qutub Minar,qutub_minar_003_q1,What is the name of this structure?,Qutub Minar,monument_identification,1.0,automated_generation
